id,project_id,task_name,task_type,status,baseline_start,type,base_cost,total_cost,risk_factor,duration_months,duration_weeks,duration_days,duration_hours,calendar_type,internal_labor_cost,overtime_cost,equipment_fuel_cost,qa_qc_cost,material_cost,outsourcing_cost,training_cost,facility_rent,communication_cost,utilities_cost,insurance_cost,licensing_cost,warranty_cost,complexity,weather_contingency,general_contingency,rework_risk,holding_cost,international_freight,handling_cost,reverse_logistics,defect_cost,overtime_hours,lag_time,metadata_json
17_453,17,Commissioning of wind turbines 24,,Pending,2014-04-13 07:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_455,17,Terminations of infield cables 2,,Pending,2014-01-12 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_456,17,Terminations of infield cables 3,,Pending,2014-01-16 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_457,17,Terminations of infield cables 4,,Pending,2014-01-20 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_458,17,Terminations of infield cables 5,,Pending,2014-01-24 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_459,17,Terminations of infield cables 6,,Pending,2014-01-28 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_46,17,Towers by AMAU-Cuxhaven Germany,,Pending,2013-05-12 06:00:00,,14400000.00,15264000.00,1.0600,0.00,0.00,240.00,3840.00,,0.00,0.00,0.00,0.00,14400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_460,17,Terminations of infield cables 7,,Pending,2014-02-02 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_461,17,Terminations of infield cables 8,,Pending,2014-02-05 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_462,17,Terminations of infield cables 9,,Pending,2014-02-09 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_463,17,Terminations of infield cables 10,,Pending,2014-02-13 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_464,17,Terminations of infield cables 11,,Pending,2014-02-17 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_465,17,Terminations of infield cables 12,,Pending,2014-02-21 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_466,17,Terminations of infield cables 13,,Pending,2014-02-25 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_467,17,Terminations of infield cables 14,,Pending,2014-03-01 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_468,17,Terminations of infield cables 15,,Pending,2014-03-05 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_469,17,Terminations of infield cables 16,,Pending,2014-03-09 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_47,17,Blades by LM Denmark,,Pending,2013-02-04 18:00:00,,8640000.00,9158400.00,1.0600,0.00,0.00,240.00,3840.00,,0.00,0.00,0.00,0.00,8640000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_470,17,Terminations of infield cables 17,,Pending,2014-03-13 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_471,17,Terminations of infield cables 18,,Pending,2014-03-17 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_472,17,Terminations of infield cables 19,,Pending,2014-03-21 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_473,17,Terminations of infield cables 20,,Pending,2014-03-25 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_474,17,Terminations of infield cables 21,,Pending,2014-03-29 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_475,17,Terminations of infield cables 22,,Pending,2014-04-02 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_476,17,Terminations of infield cables 23,,Pending,2014-04-06 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_477,17,Terminations of infield cables 24,,Pending,2014-04-10 07:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_478,17,Offshore assembly of wind turbines 1,,Pending,2013-12-21 06:00:00,,465984.00,582480.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,105792.00,105792.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_479,17,Offshore assembly of wind turbines 2,,Pending,2014-01-09 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_48,17,Generators by VEM Germany,,Pending,2013-03-16 07:00:00,,12096000.00,12821760.00,1.0600,0.00,0.00,240.00,3840.00,,0.00,0.00,0.00,0.00,12096000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_480,17,Offshore assembly of wind turbines 3,,Pending,2014-01-13 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_481,17,Offshore assembly of wind turbines 4,,Pending,2014-01-17 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_482,17,Offshore assembly of wind turbines 5,,Pending,2014-01-21 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_483,17,Offshore assembly of wind turbines 6,,Pending,2014-01-25 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_484,17,Offshore assembly of wind turbines 7,,Pending,2014-01-29 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_485,17,Offshore assembly of wind turbines 8,,Pending,2014-02-02 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_486,17,Offshore assembly of wind turbines 9,,Pending,2014-02-06 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_487,17,Offshore assembly of wind turbines 10,,Pending,2014-02-10 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_488,17,Offshore assembly of wind turbines 11,,Pending,2014-02-14 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_489,17,Offshore assembly of wind turbines 12,,Pending,2014-02-18 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_49,17,Gearboxes by WINERGY-Vörde Germany and Hansen Belgium,,Pending,2013-03-16 07:00:00,,22464000.00,23811840.00,1.0600,0.00,0.00,240.00,3840.00,,0.00,0.00,0.00,0.00,22464000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_490,17,Offshore assembly of wind turbines 13,,Pending,2014-02-22 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_491,17,Offshore assembly of wind turbines 14,,Pending,2014-02-26 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_492,17,Offshore assembly of wind turbines 15,,Pending,2014-03-02 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_493,17,Offshore assembly of wind turbines 16,,Pending,2014-03-06 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_494,17,Offshore assembly of wind turbines 17,,Pending,2014-03-10 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_495,17,Offshore assembly of wind turbines 18,,Pending,2014-03-14 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_496,17,Offshore assembly of wind turbines 19,,Pending,2014-03-18 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_497,17,Offshore assembly of wind turbines 20,,Pending,2014-03-22 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_498,17,Offshore assembly of wind turbines 21,,Pending,2014-03-26 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_499,17,Offshore assembly of wind turbines 22,,Pending,2014-03-30 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_50,17,Gearboxes Germany-Ostend/Antwerp-Ostend,,Pending,2013-10-02 07:00:00,,1027000.00,1335100.00,1.3000,0.00,0.00,48.00,768.00,,0.00,0.00,0.00,0.00,1027000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.1000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_500,17,Offshore assembly of wind turbines 23,,Pending,2014-04-03 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_501,17,Offshore assembly of wind turbines 24,,Pending,2014-04-07 07:00:00,,254400.00,318000.00,1.2500,0.00,0.00,1.00,16.00,,143520.00,0.00,110880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_502,17,Loading jack up transport and installation platform 1,,Pending,2013-12-18 06:00:00,,1417200.00,1771500.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,317400.00,0.00,317400.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_503,17,Loading jack up transport and installation platform 2,,Pending,2014-01-06 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_504,17,Loading jack up transport and installation platform 3,,Pending,2014-01-10 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_505,17,Loading jack up transport and installation platform 4,,Pending,2014-01-14 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_506,17,Loading jack up transport and installation platform 5,,Pending,2014-01-18 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_507,17,Loading jack up transport and installation platform 6,,Pending,2014-01-22 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_508,17,Loading jack up transport and installation platform 7,,Pending,2014-01-26 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_509,17,Loading jack up transport and installation platform 8,,Pending,2014-01-30 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_51,17,Generators Germany-Ostend,,Pending,2013-10-02 07:00:00,,1027000.00,1335100.00,1.3000,0.00,0.00,48.00,768.00,,0.00,0.00,0.00,0.00,1027000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.1000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_510,17,Loading jack up transport and installation platform 9,,Pending,2014-02-03 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_544,17,Delivery of pin-piles 18,,Pending,2013-07-28 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_511,17,Loading jack up transport and installation platform 10,,Pending,2014-02-07 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_512,17,Loading jack up transport and installation platform 11,,Pending,2014-02-11 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_513,17,Loading jack up transport and installation platform 12,,Pending,2014-02-15 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_514,17,Loading jack up transport and installation platform 13,,Pending,2014-02-19 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_515,17,Loading jack up transport and installation platform 14,,Pending,2014-02-23 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_516,17,Loading jack up transport and installation platform 15,,Pending,2014-02-27 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_517,17,Loading jack up transport and installation platform 16,,Pending,2014-03-03 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_518,17,Loading jack up transport and installation platform 17,,Pending,2014-03-07 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_519,17,Loading jack up transport and installation platform 18,,Pending,2014-03-11 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_52,17,Blades Denmark-Ostend,,Pending,2013-08-23 18:00:00,,624000.00,811200.00,1.3000,0.00,0.00,39.00,629.00,,0.00,0.00,0.00,0.00,624000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.1000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_520,17,Loading jack up transport and installation platform 19,,Pending,2014-03-15 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_521,17,Loading jack up transport and installation platform 20,,Pending,2014-03-19 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_522,17,Loading jack up transport and installation platform 21,,Pending,2014-03-23 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_523,17,Loading jack up transport and installation platform 22,,Pending,2014-03-27 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_524,17,Loading jack up transport and installation platform 23,,Pending,2014-03-31 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
